LOGISTA France n°01,"Camel Pipe Tobacco Coupe Large (boîte carrée), en 67 g",20,20
LOGISTA France n°01,"Winston Pipe Tobacco Coupe Large (boîte carrée), en 35,5 g",10,10
LOGISTA France n°01,"Big Ben ice coupe large (pot), en 50 g","12,5","12,5"
LOGISTA France n°01,"Big Ben coupe large (blague), en 20 g","4,4","4,4"
LOGISTA France n°01,"Big Ben coupe large (blague), en 25 g","5,5","5,5"
LOGISTA France n°01,"Big Ben coupe large (blague), en 30 g","6,6","6,6"
LOGISTA France n°01,"Big Ben coupe large (pot), en 50 g",11,11
LOGISTA France n°01,"Big Ben coupe large (pot), en 70 g","15,4","15,4"
LOGISTA France n°01,"Big Ben ice coupe large (blague), en 30 g","7,5","7,5"
LOGISTA France n°01,"Big Ben ice coupe large (pot), en 70 g","17,5","17,5"
LOGISTA France n°01,"Big Ben ice coupe large, en 30 g","7,5","7,5"
LOGISTA France n°01,"Bistro, en 30 g",8,8
LOGISTA France n°01,"Bistro, en 40 g","10,65","10,65"
LOGISTA France n°01,"Bistro Noir, en 40 g","10,65","10,65"
LOGISTA France n°01,"Bistro Noir, en 30 g",8,8
LOGISTA France n°01,"Brookfield n°1, en 50 g","13,2","13,2"
LOGISTA France n°01,"Chevalier, en 30 g","7,8","7,8"
LOGISTA France n°01,"Golden blend's n°1, en 50 g",14,14
LOGISTA France n°01,"Golden blend's n°2, en 50 g",14,14
LOGISTA France n°01,"Golden blend's n°3, en 50 g",14,14
LOGISTA France n°01,"J B R Adventure, en 50 g","13,2","13,2"
LOGISTA France n°01,"Radford's Caribbean blend, en 50 g","13,3","13,3"
LOGISTA France n°01,"Radford's Scottish blend, en 50 g","13,3","13,3"
LOGISTA France n°01,"Thomas Radford Sunday's Fantasy, en 50 g","16,3","16,3"
LOGISTA France n°01,"7 Seas original blend, en 40 g","12,5","12,5"
LOGISTA France n°01,"7 Seas regular blend, en 40 g","12,5","12,5"
LOGISTA France n°01,"7 Seas Royal blend, en 40 g","12,5","12,5"
LOGISTA France n°01,"Classic Loose Cut, en 50 g","15,9","15,9"
LOGISTA France n°01,"Mixture, en 50 g","15,9","15,9"
LOGISTA France n°01,"Original Choice tabac à pipe, en 40 g","15,8","15,8"
LOGISTA France n°01,"News Large Cut XL (pochette), en 75 g","18,9","18,9"
LOGISTA France n°01,"News Large Cut XXL (pochette), en 140 g","38,9","38,9"
LOGISTA France n°01,"Horizon Five continent selection coupe large XXL (pochette), en 140 g","34,9","34,9"
LOGISTA France n°01,"Amphora full, en 50 g","15,8","15,8"
LOGISTA France n°01,"Amsterdamer, en 40 g","12,2","12,2"
LOGISTA France n°01,"Backwoods Blue, en 30 g","6,4","6,4"
LOGISTA France n°01,"Backwoods Red, en 150 g",32,32
LOGISTA France n°01,"Backwoods Red, en 30 g","6,4","6,4"
LOGISTA France n°01,"Backwoods Red, en 75 g",16,16
LOGISTA France n°01,"Caporal (blague), en 40 g","12,2","12,2"
LOGISTA France n°01,"Caporal export, en 40 g","13,8","13,8"
LOGISTA France n°01,"Le Supérieur, en 40 g","13,8","13,8"
LOGISTA France n°01,"Saint Claude, en 40 g","13,8","13,8"
LOGISTA France n°01,"Scaferlati bleu (blague), en 40 g","13,8","13,8"
LOGISTA France n°01,"Scaferlati vert (blague), en 40 g","13,8","13,8"
LOGISTA France n°01,"Clan Hollandia, en 50 g","14,7","14,7"
LOGISTA France n°01,"Clan original (par 5), en 30 g","9,85","9,85"
LOGISTA France n°01,"Clan original (par 5), en 50 g","16,4","16,4"
LOGISTA France n°01,"Clan Tradition, en 50 g","14,9","14,9"
LOGISTA France n°01,"Van Dyck (par 5), en 50 g","15,9","15,9"
LOGISTA France n°01,"Schippers speciaal (par 5), en 50 g","16,6","16,6"
LOGISTA France n°01,"1637 coupe large en blague, en 40 g","11,8","11,8"
LOGISTA France n°01,"1637 coupe large, en 40 g","11,8","11,8"
LOGISTA France n°01,"Burton Red pipe tobacco, en 30 g","6,6","6,6"
LOGISTA France n°01,"Burton Red pipe tobacco, en 80 g","17,6","17,6"
DAVIDOFF OF GENEVA France n°07,"1855 Erik Peter's blend, en 50 g",29,29
DAVIDOFF OF GENEVA France n°07,"1855 Erik Peter's blend (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF OF GENEVA France n°07,"1897 Erik Poul's blend, en 50 g",29,29
DAVIDOFF OF GENEVA France n°07,"1897 Erik Poul's blend (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF OF GENEVA France n°07,"1957 Erik Michael's blend, en 50 g",29,29
DAVIDOFF OF GENEVA France n°07,"1957 Erik Michael's blend (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF OF GENEVA France n°07,"1982 Centennial blend, en 50 g",29,29
DAVIDOFF OF GENEVA France n°07,"1982 Centennial blend (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF OF GENEVA France n°07,"Alsbo Black, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Black (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Alsbo Bronze, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Bronze (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Alsbo Gold, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Gold (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Alsbo Ruby, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Ruby (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Alsbo Silver, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Silver (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Alsbo Sungold, en 50 g",19,19
DAVIDOFF OF GENEVA France n°07,"Alsbo Sungold (5 blagues de 50g), en 250 g",95,95
DAVIDOFF OF GENEVA France n°07,"Aran Mixture, en 40 g",19,19
DAVIDOFF OF GENEVA France n°07,"Aran Mixture (5 blagues de 40g), en 200 g",95,95
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Bronze, en 50 g",17,17
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Bronze (5 blagues de 50g), en 250 g",85,85
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Edition limitée 2013, en 100 g",29,29
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Edition limitée 2013 (3 boîtes de 100g), en 300 g",87,87
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Edition limitée 2014, en 100 g",29,29
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Edition limitée 2014 (3 boîtes de 100g), en 300 g",87,87
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Licorice, en 30 g","6,6","6,6"
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Licorice (5 blagues de 30g), en 150 g",33,33
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Orange, en 50 g",17,17
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Orange (5 blagues de 50g), en 250 g",85,85
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Raw blend (5 blagues de 40g), en 200 g",43,43
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Raw blend, en 40 g","8,6","8,6"
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Ruby, en 50 g",17,17
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Ruby (5 blagues de 50g), en 250 g",85,85
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Sungold, en 50 g",17,17
DAVIDOFF OF GENEVA France n°07,"Borkum Riff Sungold (5 blagues de 50g), en 250 g",85,85
DAVIDOFF OF GENEVA France n°07,"Connemara Black, en 40 g",19,19
DAVIDOFF OF GENEVA France n°07,"Connemara Black (5 blagues de 40g), en 200 g",95,95
DAVIDOFF OF GENEVA France n°07,"Connoisseur's Choice, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"Connoisseur's Choice (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Davidoff Danish mixture, en 50 g",25,25
DAVIDOFF OF GENEVA France n°07,"Davidoff Danish mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF OF GENEVA France n°07,"Davidoff English mixture, en 50 g",25,25
DAVIDOFF OF GENEVA France n°07,"Davidoff English mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF OF GENEVA France n°07,"Davidoff Flake medaillons, en 50 g",29,29
DAVIDOFF OF GENEVA France n°07,"Davidoff Flake medaillons (5 boîtes de 50g), en 250 g",145,145
DAVIDOFF OF GENEVA France n°07,"Davidoff Green mixture, en 50 g","13,5","13,5"
DAVIDOFF OF GENEVA France n°07,"Davidoff Green mixture (5 boîtes de 50g), en 250 g","67,5","67,5"
DAVIDOFF OF GENEVA France n°07,"Davidoff Royalty 100 % tabac, en 50 g",25,25
DAVIDOFF OF GENEVA France n°07,"Davidoff Royalty 100 % tabac (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF OF GENEVA France n°07,"Davidoff Scottish mixture, en 50 g",25,25
DAVIDOFF OF GENEVA France n°07,"Davidoff Scottish mixture (5 boîtes de 50g), en 250 g",125,125
DAVIDOFF OF GENEVA France n°07,"De Luxe Mixture, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"De Luxe Mixture (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Irish Cask, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"Irish Cask (5 blagues de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Irish Dew, en 40 g",19,19
DAVIDOFF OF GENEVA France n°07,"Irish Dew (5 blagues de 40g), en 200 g",95,95
DAVIDOFF OF GENEVA France n°07,"Irish Flake, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"Irish Flake (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Kings Crown Mixture, en 40 g",13,13
DAVIDOFF OF GENEVA France n°07,"Kings Crown Mixture (5 blagues de 40g), en 200 g",65,65
DAVIDOFF OF GENEVA France n°07,"Larsen Carmin, en 50 g",20,20
DAVIDOFF OF GENEVA France n°07,"Larsen Carmin (5 blagues de 50g), en 250 g",100,100
DAVIDOFF OF GENEVA France n°07,"Larsen Edition 2013, en 100 g",35,35
DAVIDOFF OF GENEVA France n°07,"Larsen Golden, en 50 g",20,20
DAVIDOFF OF GENEVA France n°07,"Larsen Golden (5 blagues de 50g), en 250 g",100,100
DAVIDOFF OF GENEVA France n°07,"Larsen Unique, en 50 g",20,20
DAVIDOFF OF GENEVA France n°07,"Larsen Unique (5 blagues de 50g), en 250 g",100,100
DAVIDOFF OF GENEVA France n°07,"Old Dublin, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"Old Dublin (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Orlik Kentucky bird, en 100 g",42,42
DAVIDOFF OF GENEVA France n°07,"Orlik Kentucky bird, en 50 g",21,21
DAVIDOFF OF GENEVA France n°07,"Orlik Kentucky bird (3 boîtes de 100g), en 300 g",126,126
DAVIDOFF OF GENEVA France n°07,"Orlik Kentucky bird (5 blagues de 50g), en 250 g",105,105
DAVIDOFF OF GENEVA France n°07,"Sherlock Holmes, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"Sherlock Holmes (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Stanwell Valley, en 50 g","19,5","19,5"
DAVIDOFF OF GENEVA France n°07,"Stanwell Valley (5 blagues de 50g), en 250 g","97,5","97,5"
DAVIDOFF OF GENEVA France n°07,"University Flake, en 50 g",30,30
DAVIDOFF OF GENEVA France n°07,"University Flake (5 boîtes de 50g), en 250 g",150,150
DAVIDOFF OF GENEVA France n°07,"Von Eicken Rosebud, en 100 g",19,19
DAVIDOFF OF GENEVA France n°07,"Wild Atlantic Mixture, en 40 g",19,19
DAVIDOFF OF GENEVA France n°07,"Wild Atlantic Mixture (5 blagues de 40g), en 200 g",95,95
BUTZ CHOQUIN N°19,"Sans souci, en 50 g","94,5","94,5"
BUTZ CHOQUIN N°19,"Blend & Choice Royal, en 40 g","13,7","13,7"
PIPAL SAS N°33,"Big Ben ice coupe large (pot), en 50 g","12,5","12,5"
PIPAL SAS N°33,"Big Ben coupe large (blague), en 20 g","4,4","4,4"
PIPAL SAS N°33,"Big Ben coupe large (blague), en 25 g","5,5","5,5"
PIPAL SAS N°33,"Big Ben coupe large (blague), en 30 g","6,6","6,6"
PIPAL SAS N°33,"Big Ben coupe large (pot), en 50 g",11,11
PIPAL SAS N°33,"Big Ben coupe large (pot), en 70 g","15,4","15,4"
PIPAL SAS N°33,"Big Ben ice coupe large (blague), en 30 g","7,5","7,5"
PIPAL SAS N°33,"Big Ben ice coupe large (pot), en 70 g","17,5","17,5"
PIPAL SAS N°33,"Big Ben ice coupe large, en 30 g","7,5","7,5"
PIPIERE DE PARIS N°40,"Big Ben ice coupe large (pot), en 50 g","12,5","12,5"
PIPIERE DE PARIS N°40,"Big Ben coupe large (blague), en 20 g","4,4","4,4"
PIPIERE DE PARIS N°40,"Big Ben coupe large (blague), en 25 g","5,5","5,5"
PIPIERE DE PARIS N°40,"Big Ben coupe large (blague), en 30 g","6,6","6,6"
PIPIERE DE PARIS N°40,"Big Ben coupe large (pot), en 50 g",11,11
PIPIERE DE PARIS N°40,"Big Ben coupe large (pot), en 70 g","15,4","15,4"
PIPIERE DE PARIS N°40,"Big Ben ice coupe large (blague), en 30 g","7,5","7,5"
PIPIERE DE PARIS N°40,"Big Ben ice coupe large (pot), en 70 g","17,5","17,5"
PIPIERE DE PARIS N°40,"Big Ben ice coupe large, en 30 g","7,5","7,5"
EUROTAB France N°43,"Dunhill Durbar (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill Early morning (boite), en 50 g",24,24
EUROTAB France N°43,"Dunhill Elisabethan Mixture (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill London Mixture (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill My Mixture (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill Night Cap (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill Ready Rubbed (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill Royal Yacht Mixture (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Dunhill Standard Mixture (boite), en 50 g",24,Retrait
EUROTAB France N°43,"Robert Lewis Orcilla Mixture (pot), en 50 g",18,Retrait
EUROTAB France N°43,"Robert Mc Connel Cruise Line (pot), en 100 g",42,42
EUROTAB France N°43,"Samuel Gawith Balkan Flake (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Best Brown Flake (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Celtic Talisman (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Commonwealth (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Full Virginia Flake (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Grousemore (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Perfection Mixture (boite), en 50 g",20,Retrait
EUROTAB France N°43,"Samuel Gawith Scotch Cut Mixture (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Skiff Mixture (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith Squadrom Leader (boite), en 50 g",20,20
EUROTAB France N°43,"Samuel Gawith St James (boite), en 50 g",20,Retrait
EUROTAB France N°43,"Samuel Gawith Westmorland Mixture (boite), en 50 g",20,Retrait
CHAPUIS COMOY ET CIE N°89,"Chacom n° 1, en 50 g",25,25
CHAPUIS COMOY ET CIE N°89,"Chacom n° 2, en 50 g",25,25
CHAPUIS COMOY ET CIE N°89,"Chacom n° 3, en 50 g  ",25,25
CHAPUIS COMOY ET CIE N°89,"Chacom n° 4, en 50 g  ",25,25
CHAPUIS COMOY ET CIE N°89,"Chacom n° 5, en 50 g  ",26,26
CHAPUIS COMOY ET CIE N°89,"Chacom n° 6, en 50 g ",26,26
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The Classic One (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The London Carmine (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The Oriental Amber (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The planters purpure (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The Royal Gold (Boite), en 50 g","32,5","32,5"
ALBANA TOBACCO N°119,"Bentley Pipe Tobacco The Virginia Ruby (Boite), en 50 g","32,5","32,5"
